order_id,order_date,order_time,product_name,order_price,tax_value,existing_customer,customer_name,mobile_number
1265,2023-01-22,03:23:51,OnePlus 9,575.79,57.58,False,Rhonda Chapman,9797287127
1266,2023-02-01,16:32:14,Nokia 8.3,737.93,73.79,True,Jenny Estrada,9630903757
1267,2023-01-11,16:08:00,iPhone 12,450.76,45.08,True,Ronald Nunez,9063478296
1268,2023-05-01,07:51:22,OnePlus 9,893.47,89.35,True,Justin Anderson,9401863701
1269,2023-05-04,23:14:24,iPhone SE,1193.57,119.36,False,Timothy Pace,9133792288
1270,2023-03-27,00:06:18,OnePlus 9,983.2,98.32,False,Amy Lopez,9503987612
1271,2023-02-07,22:56:16,iPhone SE,449.98,45.0,False,Vanessa Klein,9991106488
1272,2023-02-02,16:58:55,Moto G Power,1143.25,114.33,True,Thomas Adkins,9746334382
1273,2023-03-10,04:54:34,Moto G Power,517.1,51.71,True,Luis Hill,9548192376
1274,2023-06-15,00:16:31,iPhone SE,569.55,56.95,True,Paul Powers,9568253152
1275,2023-05-26,08:38:02,OnePlus 9,797.44,79.74,True,Stephanie Kaufman,9684716593
1276,2023-03-16,00:36:41,Moto G Power,283.57,28.36,False,Krystal Medina,9511745981
1277,2023-05-20,22:50:57,Moto G Power,561.51,56.15,True,Carl Davidson,9234074590
1278,2023-06-24,11:36:15,Pixel 5,856.24,85.62,True,Cheryl Evans,9580132578
1279,2023-01-30,06:10:33,iPhone 12,614.42,61.44,True,Vanessa Johnson,9861089412
1280,2023-01-21,04:11:55,Galaxy S21,1004.95,100.5,False,Amy Gibson,9067322141
1281,2023-03-17,15:30:41,Moto G Power,1026.31,102.63,True,Nancy Hayes,9160051163
1282,2023-04-07,10:00:23,Galaxy Note 10,301.28,30.13,True,Kenneth Boyd,9107579059
1283,2023-02-03,20:39:20,Galaxy Note 10,533.71,53.37,True,Molly Bell,9628530382
1284,2023-01-08,16:33:25,Galaxy Note 10,200.21,20.02,True,Robert Sims,9282726524
1285,2023-05-09,19:30:51,Galaxy Note 10,362.66,36.27,False,Sheri Williams,9894686171
1286,2023-04-02,21:53:16,Galaxy S21,365.32,36.53,True,Brad Woods,9848281441
1287,2023-03-22,16:19:29,Galaxy S21,987.07,98.71,True,Shane Butler,9235990940
1288,2023-02-17,20:23:31,Moto G Power,773.02,77.3,False,Shannon Brown,9837913051
1289,2023-07-05,17:53:44,Galaxy S21,1286.61,128.66,True,Katie Silva,9572906040
1290,2023-07-11,22:25:17,Nokia 8.3,434.28,43.43,False,Megan Ramirez,9153556263
1291,2023-06-10,02:34:40,Galaxy S21,531.74,53.17,False,Joshua Meyers,9179958762
1292,2023-06-10,09:44:18,OnePlus 9,225.2,22.52,True,Emily Smith,9601587684
1293,2023-01-31,14:25:18,Galaxy S21,504.82,50.48,False,Austin Wilkins,9573328269
1294,2023-01-09,06:01:21,Nokia 8.3,1304.15,130.42,True,Bruce Hensley,9745177132
1295,2023-02-18,14:15:55,OnePlus 9,1195.27,119.53,True,Edwin Rivera,9227131628
1296,2023-01-29,04:10:53,OnePlus 9,664.5,66.45,True,Karina Singh,9023484824
1297,2023-02-01,19:20:28,iPhone SE,243.4,24.34,True,Brian Owens,9379894714
1298,2023-02-26,10:13:31,iPhone SE,1346.68,134.67,False,Teresa Hill,9375914336
1299,2023-07-13,05:47:11,iPhone 12,509.31,50.93,True,Kelly Robinson,9814535382
1300,2023-06-23,06:56:19,Pixel 5,1189.53,118.95,True,Johnathan Coleman,9672471723
1301,2023-04-30,21:22:15,Pixel 5,1025.88,102.59,True,Eric Morse,9830780350
1302,2023-02-19,16:36:45,Galaxy Note 10,1310.15,131.02,True,Nicholas Rich,9121078067
1303,2023-05-27,21:22:37,Pixel 5,205.65,20.57,True,David Jimenez,9475645187
1304,2023-03-09,20:46:16,OnePlus 9,1248.34,124.83,True,Kyle Thomas,9660182027
1305,2023-03-17,22:02:46,Galaxy S21,1369.94,136.99,True,Lucas Lee,9001462570
1306,2023-01-05,16:22:18,Galaxy Note 10,638.41,63.84,True,Paul Saunders,9484543104
1307,2023-03-13,04:20:07,OnePlus 9,846.56,84.66,True,Katherine Parker,9645133973
1308,2023-02-05,05:45:10,Galaxy S21,1217.96,121.8,True,Gary Martin,9975536218
1309,2023-03-24,15:33:41,Pixel 5,368.75,36.88,False,Aaron Jackson,9468915833
1310,2023-01-01,18:35:48,Nokia 8.3,269.96,27.0,False,Kyle Deleon,9390464308
1311,2023-02-28,16:02:01,Nokia 8.3,289.72,28.97,True,Scott Hartman,9285930834
1312,2023-05-15,10:56:57,Galaxy S21,1084.79,108.48,False,Dawn Avila,9130394908
1313,2023-05-15,11:58:14,Galaxy S21,802.23,80.22,False,Gregg Smith,9600108285
1314,2023-03-17,05:50:53,iPhone SE,1166.17,116.62,False,Cory Wilcox,9492582695
1315,2023-01-23,13:15:37,OnePlus 9,1220.58,122.06,False,Angela Ewing,9563767303
1316,2023-05-04,15:28:28,Galaxy Note 10,974.41,97.44,False,Anna Burns,9001324709
1317,2023-06-18,05:19:14,iPhone 12,1212.94,121.29,False,Kevin Miller,9430240882
1318,2023-06-15,18:35:36,Galaxy Note 10,1454.93,145.49,True,Joshua Turner,9748526819
1319,2023-04-23,16:38:17,Moto G Power,477.1,47.71,True,Krystal Evans,9006058496
1320,2023-03-07,20:34:07,Galaxy S21,403.55,40.36,True,Katelyn Lee,9244901958
1321,2023-07-07,18:36:50,iPhone 12,429.87,42.99,True,Jason Jacobson,9798862553
1322,2023-05-29,10:16:38,OnePlus 9,1176.0,117.6,True,Rebecca Harris,9460409500
1323,2023-05-23,11:01:09,Nokia 8.3,260.01,26.0,True,Brandon Ortega,9326696779
1324,2023-05-26,17:17:27,OnePlus 9,447.27,44.73,True,Randy Hayes,9630512978
1325,2023-03-02,22:49:48,Pixel 5,1210.37,121.04,True,Felicia White,9854109487
1326,2023-03-15,21:11:22,Moto G Power,887.74,88.77,True,John Malone,9569139619
1327,2023-06-29,08:28:48,Galaxy S21,1108.82,110.88,True,Jeremy Gonzalez,9229912836
1328,2023-07-08,13:07:33,Moto G Power,1296.38,129.64,True,Jeremy Weiss,9263803144
1329,2023-06-26,02:29:46,Moto G Power,927.68,92.77,False,John Fernandez,9530337802
1330,2023-05-16,10:36:48,iPhone SE,829.31,82.93,True,Richard Lee,9890499844
1331,2023-05-10,03:19:53,Galaxy Note 10,707.26,70.73,False,Ryan Brown,9014880596
1332,2023-01-14,11:03:34,iPhone SE,886.95,88.7,True,Joseph Morse,9976184188
1333,2023-02-14,20:53:36,iPhone 12,730.43,73.04,False,Charles Smith,9152320416
1334,2023-03-23,23:36:48,Pixel 5,734.08,73.41,True,Joseph Morton,9344901606
1335,2023-01-11,17:05:42,iPhone SE,508.71,50.87,False,Terri Morgan,9055644177
1336,2023-01-20,23:51:48,Galaxy Note 10,675.87,67.59,False,Michael Patterson,9431033583
1337,2023-02-01,21:42:07,iPhone 12,1311.13,131.11,False,Barbara Garcia,9969858411
1338,2023-05-07,02:23:36,iPhone SE,446.37,44.64,False,Barbara Burke DVM,9591242818
1339,2023-04-04,01:05:11,Galaxy S21,790.88,79.09,False,Thomas Rodriguez,9861917021
1340,2023-04-02,16:42:16,Pixel 5,578.67,57.87,False,Zachary Morgan,9766483691
1341,2023-06-26,16:38:23,Galaxy Note 10,1323.18,132.32,False,Christopher Kennedy,9909840515
1342,2023-06-21,17:31:01,OnePlus 9,223.69,22.37,False,Jane Potter,9271786844
1343,2023-04-27,04:38:44,Galaxy Note 10,804.88,80.49,True,Kendra Johnson,9819214867
1344,2023-05-07,23:54:04,OnePlus 9,436.34,43.63,False,Misty Gibson,9381594991
1345,2023-06-04,21:37:08,Pixel 5,602.84,60.28,True,Nicholas Hansen,9407214007
1346,2023-04-16,20:38:44,Pixel 5,797.2,79.72,True,Ashley Oneill,9004755744
1347,2023-01-20,21:24:14,Nokia 8.3,800.56,80.06,True,Robert Caldwell,9227021790
1348,2023-04-28,08:28:42,Galaxy Note 10,735.91,73.59,True,Cameron Henderson,9265149006
1349,2023-03-17,16:59:55,Galaxy S21,681.9,68.19,False,Ryan Rogers,9544310859
1350,2023-06-01,02:47:21,OnePlus 9,480.97,48.1,True,Destiny Johnson,9504092922
1351,2023-01-31,04:22:42,iPhone SE,1372.51,137.25,True,Gary Sherman,9274026224
1352,2023-02-27,04:02:52,iPhone 12,768.59,76.86,True,Amy Fuentes,9759685933
1353,2023-03-12,04:41:13,Galaxy S21,847.22,84.72,True,Jason Henderson,9164739447
1354,2023-01-13,14:05:56,iPhone SE,740.9,74.09,False,Joseph Lee,9515576715
1355,2023-03-16,15:32:39,iPhone 12,377.93,37.79,True,Angel Zamora,9764517807
1356,2023-07-10,23:00:41,Pixel 5,438.93,43.89,True,Samantha Salazar,9188945925
1357,2023-06-09,09:07:30,Nokia 8.3,820.04,82.0,True,Carrie Wilson,9468494116
1358,2023-03-16,15:05:08,OnePlus 9,290.07,29.01,True,Kayla Rivera,9713135158
1359,2023-06-09,10:43:49,Galaxy Note 10,669.49,66.95,True,Carmen Bates,9892036817
1360,2023-01-15,23:24:26,iPhone 12,323.74,32.37,True,Robert Reid,9957893148
1361,2023-05-30,22:17:17,iPhone SE,1298.14,129.81,True,Karen Rose,9110124726
1362,2023-01-11,12:23:54,Galaxy Note 10,1071.31,107.13,True,Angela Roberts,9123060789
1363,2023-02-26,19:57:06,Galaxy Note 10,958.9,95.89,True,Frances Wilson,9617737201
1364,2023-05-28,12:58:00,iPhone SE,502.71,50.27,False,Jose Williams,9484742698
1365,2023-01-30,04:08:18,iPhone 12,316.3,31.63,True,Angela Williams,9930248878
1366,2023-02-13,14:35:52,Nokia 8.3,783.3,78.33,True,Hayden Quinn,9312492673
1367,2023-07-08,14:05:15,Pixel 5,1138.43,113.84,True,Anthony Roberson,9138384765
1368,2023-06-23,06:42:00,iPhone 12,439.75,43.98,True,Carrie Taylor,9214411624
1369,2023-03-06,05:17:41,Nokia 8.3,1179.38,117.94,True,Jamie Arnold,9810785148
1370,2023-01-30,21:32:45,Nokia 8.3,224.72,22.47,True,Daniel Taylor,9695850373
1371,2023-03-01,15:09:27,iPhone SE,219.72,21.97,True,Stacy Robinson,9769656121
1372,2023-04-17,22:55:51,iPhone 12,271.37,27.14,True,Curtis Smith,9966127290
1373,2023-04-17,12:58:27,iPhone 12,1157.63,115.76,True,Margaret Martin,9507855871
1374,2023-02-27,16:07:03,Moto G Power,454.5,45.45,False,Michael Stark,9788103179
1375,2023-02-20,12:28:50,OnePlus 9,922.24,92.22,False,Julia Ray,9403852515
1376,2023-04-25,13:24:05,iPhone 12,1147.85,114.78,False,David King,9697806408
1377,2023-01-28,03:38:03,OnePlus 9,1092.66,109.27,True,Jennifer Snyder,9267313769
1378,2023-01-10,23:10:47,OnePlus 9,1464.4,146.44,False,Erin Garcia,9528147956
1379,2023-07-20,03:31:45,Nokia 8.3,836.03,83.6,False,Ashley Price,9665707184
1380,2023-06-13,06:54:31,iPhone 12,286.64,28.66,False,John Riley,9724740686
1381,2023-02-01,21:57:42,iPhone 12,650.38,65.04,True,Daniel Vega,9288824253
1382,2023-03-01,06:24:41,iPhone SE,471.71,47.17,False,Thomas Webster,9089353735
1383,2023-03-26,18:57:14,Pixel 5,541.27,54.13,False,Danielle Lopez,9975170342
1384,2023-02-04,10:44:04,OnePlus 9,322.16,32.22,True,Richard Cardenas,9877444835
1385,2023-03-03,03:22:40,Pixel 5,928.59,92.86,False,Cheryl Miller,9372132513
1386,2023-07-02,19:15:21,Galaxy S21,881.77,88.18,True,Jennifer Thompson MD,9894157900
1387,2023-05-19,03:00:33,Pixel 5,1224.23,122.42,False,Mario Harris,9125250727
1388,2023-07-20,23:33:39,Moto G Power,757.77,75.78,True,Daniel Crawford,9024599002
1389,2023-04-05,00:19:52,Galaxy Note 10,631.67,63.17,True,Casey Chen,9107234049
1390,2023-07-16,01:02:37,Nokia 8.3,613.74,61.37,True,Dr. Dennis Murphy,9149226901
1391,2023-06-15,17:12:33,Nokia 8.3,498.31,49.83,False,James Skinner,9289493841
1392,2023-02-19,16:55:01,Galaxy S21,1101.87,110.19,True,George Williams,9054597934
1393,2023-03-04,11:23:27,Moto G Power,936.33,93.63,False,Keith Cobb,9628063049
1394,2023-05-17,21:40:43,Galaxy S21,1043.83,104.38,True,Sandra Ramirez,9994603567
1395,2023-07-09,09:19:03,Moto G Power,625.73,62.57,True,Kevin Morris,9248800656
1396,2023-06-28,21:22:05,Galaxy S21,1115.25,111.53,False,Jennifer Shannon,9855914663
1397,2023-02-03,10:11:57,Galaxy Note 10,306.94,30.69,False,Andre Gross,9760844710
1398,2023-07-04,02:07:11,OnePlus 9,1172.24,117.22,True,Amy Chavez,9511405386
1399,2023-05-02,20:00:34,Galaxy S21,775.73,77.57,False,James Garcia,9630260581
1400,2023-06-20,14:13:33,iPhone SE,1159.88,115.99,True,Kara Kelley,9036546463
1401,2023-05-12,22:07:41,iPhone 12,681.23,68.12,False,Jenna Johnson,9620069585
1402,2023-06-19,23:21:39,Galaxy S21,863.18,86.32,False,Katelyn Stewart,9071282618
1403,2023-04-23,11:26:04,Galaxy Note 10,830.69,83.07,False,Victor Nelson,9193610919
1404,2023-06-20,17:49:33,Pixel 5,931.8,93.18,True,Brad May,9344734849
1405,2023-04-08,21:00:50,Galaxy Note 10,341.25,34.12,False,Sarah Garcia,9704600699
1406,2023-05-15,05:00:44,Pixel 5,546.52,54.65,False,Javier Church,9820641138
1407,2023-06-24,14:32:15,Pixel 5,1290.6,129.06,False,Patrick Walter,9701204651
1408,2023-04-14,12:41:44,Galaxy Note 10,659.33,65.93,False,Kevin Simon,9156906193
1409,2023-06-14,07:29:45,Galaxy Note 10,262.86,26.29,False,Mario Wilson,9500647748
1410,2023-05-07,04:37:21,Galaxy S21,1182.81,118.28,False,Gabriela Roberts,9208623754
1411,2023-04-25,03:24:47,iPhone SE,748.25,74.83,False,Kristine Benitez MD,9801559314
1412,2023-04-12,08:40:38,Pixel 5,325.69,32.57,True,Andrea Mercer,9746209411
1413,2023-05-15,23:10:17,Moto G Power,536.15,53.62,True,Carla Cox,9534656426
1414,2023-06-02,07:04:16,OnePlus 9,245.07,24.51,False,John Morton,9837170075
1415,2023-05-22,06:03:34,Galaxy Note 10,318.29,31.83,True,Brian Chandler,9403858622
1416,2023-05-25,18:19:49,OnePlus 9,332.7,33.27,False,Emily Stark,9966041023
1417,2023-01-28,13:20:17,Moto G Power,1466.37,146.64,True,Mindy Peters,9530349583
1418,2023-06-18,03:29:51,Pixel 5,710.48,71.05,False,Kurt Lewis,9108418301
1419,2023-06-14,21:13:16,OnePlus 9,277.69,27.77,True,Richard Hunter,9665968610
1420,2023-07-06,02:24:05,Pixel 5,886.94,88.69,True,Christopher Harmon,9953973160
1421,2023-06-25,03:18:33,Galaxy Note 10,491.46,49.15,True,Joanna Boyd,9308439246
1422,2023-02-22,21:35:40,OnePlus 9,1386.84,138.68,True,Sandra Jones,9177734785
1423,2023-01-20,16:04:33,Nokia 8.3,1228.69,122.87,True,Jonathan Buck,9865614417
1424,2023-06-02,11:26:09,Galaxy S21,867.53,86.75,True,Aaron Hopkins,9233356626
1425,2023-01-14,00:03:53,OnePlus 9,293.9,29.39,False,Michelle Le,9298028916
1426,2023-02-03,06:12:13,Nokia 8.3,826.86,82.69,False,Ernest Moore,9152556311
1427,2023-06-01,13:52:44,iPhone SE,1466.09,146.61,False,Melinda Brown,9489188621
1428,2023-06-14,18:53:01,OnePlus 9,1355.03,135.5,False,Eric Love,9342079063
1429,2023-05-06,20:27:26,Pixel 5,679.99,68.0,True,John Price,9592168490
1430,2023-02-16,04:42:44,Nokia 8.3,674.76,67.48,True,Samuel Walsh,9159848306
1431,2023-01-10,12:13:33,Nokia 8.3,1363.57,136.36,True,Ethan Valencia,9579280066
1432,2023-02-16,11:14:12,Galaxy S21,685.76,68.58,True,Manuel Bryant,9901816941
1433,2023-07-02,21:54:35,Moto G Power,1363.85,136.38,False,Angela Hall,9643477619
1434,2023-05-20,18:45:09,OnePlus 9,1434.86,143.49,True,Ryan Hernandez,9177773233
1435,2023-03-26,14:00:12,Pixel 5,1001.97,100.2,True,Rachel Munoz,9904055127
1436,2023-04-17,20:45:36,Moto G Power,971.42,97.14,False,Tyler Montgomery,9849257420
1437,2023-03-19,19:50:51,iPhone SE,566.32,56.63,False,Tammie Davis,9992740038
1438,2023-03-11,16:29:57,iPhone 12,750.86,75.09,True,Rebecca Evans DDS,9308704459
1439,2023-05-27,22:21:46,iPhone SE,228.83,22.88,True,Keith Phillips,9075081922
1440,2023-03-13,13:57:31,Moto G Power,767.15,76.72,False,Joan Reynolds,9271490398
1441,2023-06-01,15:19:33,Moto G Power,1365.36,136.54,False,Kimberly Wiggins,9108097071
1442,2023-06-24,19:32:34,OnePlus 9,316.85,31.69,True,Nicole Rodriguez,9914089034
1443,2023-07-10,19:19:10,Pixel 5,1377.25,137.72,False,Michael Hodges,9186149869
1444,2023-01-02,16:34:11,OnePlus 9,687.77,68.78,False,Linda Hart,9906542221
1445,2023-06-29,03:49:09,Galaxy S21,1015.67,101.57,False,Russell Martin,9815187028
1446,2023-04-03,04:40:32,Galaxy S21,993.18,99.32,False,Ryan Trujillo,9970251203
1447,2023-01-25,21:59:44,iPhone SE,961.09,96.11,True,Virginia Smith,9409173313
1448,2023-02-08,18:09:09,Moto G Power,365.97,36.6,False,Jose Palmer,9111228079
1449,2023-03-25,19:10:47,Galaxy Note 10,1381.13,138.11,False,Jeffrey Stanley,9344960235
1450,2023-06-29,17:23:53,Galaxy Note 10,286.92,28.69,True,Lee Smith,9675675201
1451,2023-07-14,21:08:41,OnePlus 9,614.38,61.44,False,Donna Young,9053168606
1452,2023-04-28,20:14:56,OnePlus 9,1002.4,100.24,True,Robert Montgomery,9904301470
1453,2023-04-06,09:05:19,Galaxy S21,362.37,36.24,False,Matthew Cameron,9368886515
1454,2023-02-14,14:26:35,Pixel 5,1382.66,138.27,False,Melissa Hughes,9998328938
1455,2023-04-02,23:52:59,Galaxy S21,1428.0,142.8,True,Travis Torres,9431054565
1456,2023-05-08,08:27:43,Galaxy Note 10,524.63,52.46,True,Jamie Johnson,9991185129
1457,2023-03-13,18:02:22,Galaxy S21,577.34,57.73,False,Michael Hunter,9963005674
1458,2023-07-13,04:56:31,Pixel 5,388.25,38.83,False,Anthony Rodriguez,9692993930
1459,2023-01-19,09:17:59,Pixel 5,338.1,33.81,False,Margaret Roth,9020339065
1460,2023-04-02,15:21:26,Galaxy Note 10,721.57,72.16,False,Robert Wiley,9020424616
1461,2023-05-12,16:05:17,Pixel 5,508.6,50.86,True,Michael Lewis,9878252507
1462,2023-04-27,12:45:31,Galaxy S21,1199.91,119.99,False,John Ross,9000329085
1463,2023-05-22,18:36:22,Nokia 8.3,423.88,42.39,True,Brian Martin,9976764648
1464,2023-02-04,13:02:16,OnePlus 9,608.93,60.89,False,Mr. Arthur Cain,9691653499
1465,2023-02-08,03:38:27,Pixel 5,727.93,72.79,True,Allen Waters,9323368741
1466,2023-02-14,23:48:19,iPhone SE,387.4,38.74,False,Danielle Rojas,9695864477
1467,2023-03-04,23:44:30,iPhone 12,393.5,39.35,True,Richard Richardson,9530141070
1468,2023-04-04,02:48:18,Moto G Power,1120.39,112.04,True,Yolanda Smith,9702001385
1469,2023-06-06,10:03:07,Galaxy S21,624.31,62.43,True,Wesley Mayer,9916524021
1470,2023-05-20,23:08:45,Nokia 8.3,208.98,20.9,False,James Gonzalez,9094423488
1471,2023-03-18,01:37:51,Nokia 8.3,651.59,65.16,False,Misty Chavez,9646542202
1472,2023-02-25,03:39:37,Nokia 8.3,528.34,52.83,True,Joshua Mcdonald,9431233540
1473,2023-03-07,08:18:16,Galaxy Note 10,1433.75,143.38,True,Victor Lewis,9674791884
1474,2023-02-17,16:54:46,Galaxy Note 10,1444.52,144.45,False,Karen Davis,9968653448
1475,2023-03-09,23:57:33,iPhone 12,1494.84,149.48,True,Michael Flores,9411826530
1476,2023-04-03,19:03:45,Pixel 5,820.05,82.0,True,Jason Gomez,9409982423
1477,2023-06-30,22:08:05,iPhone SE,1292.07,129.21,False,Penny Cox,9053603814
1478,2023-04-28,09:10:10,Galaxy S21,682.14,68.21,False,Shannon Acosta,9019649835
1479,2023-03-20,17:49:00,Galaxy S21,960.02,96.0,False,Sherri Harris,9932289630
1480,2023-06-23,19:27:58,Galaxy S21,1311.44,131.14,True,Brian Bowers,9072233605
1481,2023-03-20,12:11:03,Nokia 8.3,1442.46,144.25,True,Isaac Mullins,9345033643
1482,2023-03-08,14:20:49,OnePlus 9,1198.77,119.88,False,Sabrina Brown,9262753225
1483,2023-01-01,22:08:56,Galaxy S21,1373.45,137.34,True,Matthew Anderson,9468837773
1484,2023-01-03,03:33:38,Moto G Power,609.23,60.92,True,George Colon,9157090825
1485,2023-05-17,20:08:22,iPhone SE,411.82,41.18,False,Marcia Hendricks,9100162731
1486,2023-02-22,07:11:10,iPhone 12,1356.45,135.65,False,Elizabeth Hudson,9797642209
1487,2023-01-22,23:18:29,OnePlus 9,1387.2,138.72,True,Rita Leach,9038820880
1488,2023-01-25,07:42:11,Galaxy S21,499.79,49.98,False,Morgan Hernandez DVM,9042948898
1489,2023-02-26,21:49:42,Moto G Power,493.46,49.35,False,Kyle Smith,9663041949
1490,2023-04-22,10:44:25,Pixel 5,1400.08,140.01,True,Kimberly Elliott,9102086521
1491,2023-05-31,04:15:53,Pixel 5,1404.64,140.46,False,Mrs. Abigail Reid,9516461093
1492,2023-02-03,13:09:06,iPhone SE,895.85,89.59,False,Robert Gardner,9069264429
1493,2023-01-18,17:45:47,iPhone SE,454.83,45.48,False,Jennifer Brown,9288592572
1494,2023-04-17,11:35:05,iPhone 12,668.12,66.81,True,Ethan Andrews,9548314348
1495,2023-03-14,08:41:38,iPhone 12,295.19,29.52,False,Steven Rivera,9419665388
1496,2023-06-08,07:33:33,Galaxy Note 10,808.49,80.85,True,Paul Alvarez,9636247651
1497,2023-01-07,08:33:21,Pixel 5,351.95,35.2,True,Amber Rodriguez,9960797751
1498,2023-02-16,12:00:18,OnePlus 9,724.56,72.46,True,Laura Arellano,9129402149
1499,2023-02-01,10:49:48,OnePlus 9,467.33,46.73,True,Michael Williams,9553398808
1500,2023-02-20,21:05:30,Pixel 5,470.44,47.04,True,Sharon Yoder,9170197535
1501,2023-03-28,13:04:56,iPhone SE,1328.54,132.85,True,Lauren Smith,9264845662
1502,2023-03-26,00:21:03,iPhone SE,1341.48,134.15,True,Angela Hall,9298987074
1503,2023-02-10,02:03:34,Pixel 5,581.62,58.16,True,Jeff Reynolds,9894929677
1504,2023-01-08,01:13:39,Galaxy Note 10,1245.03,124.5,True,Tara Skinner,9416056417
1505,2023-03-18,04:02:14,Moto G Power,347.54,34.75,True,Kevin Dawson,9025967462
1506,2023-02-12,03:58:53,iPhone SE,875.1,87.51,False,Matthew Sanders,9029140822
1507,2023-03-05,07:00:54,Galaxy S21,314.89,31.49,False,Christina Williamson,9319953052
1508,2023-03-15,05:38:33,Nokia 8.3,324.07,32.41,True,Kelsey Lopez,9317211548
1509,2023-03-01,23:42:40,Galaxy Note 10,1260.58,126.06,True,Nicole Johnson,9313348141
1510,2023-02-23,04:53:04,iPhone 12,1189.54,118.95,False,Anthony Howell,9578729940
1511,2023-05-09,11:58:25,Galaxy S21,1157.32,115.73,True,Leslie Townsend,9655165703
1512,2023-03-11,21:49:28,Pixel 5,1361.65,136.17,False,Tina Goodwin,9087214084
1513,2023-02-15,09:03:23,OnePlus 9,1224.87,122.49,True,Danielle Davis,9991387544
1514,2023-05-24,03:45:38,OnePlus 9,1413.45,141.34,False,Donald Stevens,9853731439
1515,2023-05-29,21:33:07,Pixel 5,441.97,44.2,True,Jillian Taylor,9013552972
1516,2023-03-08,08:06:16,Nokia 8.3,206.39,20.64,False,Sandra Reynolds,9507451934
1517,2023-03-26,16:34:04,iPhone SE,906.67,90.67,True,Daniel Fitzpatrick,9834458533
1518,2023-04-26,19:57:21,Nokia 8.3,816.52,81.65,False,Melissa Wilson,9938940666
1519,2023-06-05,17:55:34,Moto G Power,1197.27,119.73,False,Elizabeth Marsh,9564843388
1520,2023-07-06,07:49:06,iPhone 12,663.47,66.35,True,Marcus Jackson,9374272070
1521,2023-05-07,00:44:10,Moto G Power,727.36,72.74,True,John Estrada,9342682469
1522,2023-05-08,08:32:08,Galaxy S21,1149.38,114.94,False,Tyler Vega,9240151658
1523,2023-07-06,01:12:34,iPhone 12,1391.46,139.15,True,Jessica Riley,9309934293
1524,2023-01-16,02:53:56,Galaxy Note 10,1371.91,137.19,True,Jonathan Harrington PhD,9400654923
1525,2023-07-05,18:46:06,OnePlus 9,1325.76,132.58,True,Annette Mcclain,9205888170
1526,2023-01-08,23:08:01,Galaxy Note 10,1497.13,149.71,True,Todd Conner,9046543772
1527,2023-04-08,05:47:20,Pixel 5,1477.36,147.74,False,John Swanson,9470687195
1528,2023-04-05,21:18:44,iPhone 12,230.93,23.09,False,Hayley Smith,9193883842
1529,2023-02-20,23:00:03,Nokia 8.3,313.44,31.34,True,Brandy Hess,9222176319
1530,2023-05-11,01:18:49,Moto G Power,1163.25,116.33,False,Marc Smith,9275761262
1531,2023-06-22,10:26:13,iPhone SE,937.43,93.74,True,Mr. Stephen Wood,9132414379
1532,2023-02-20,16:15:58,Moto G Power,1475.13,147.51,False,Vanessa Morris,9785398712
1533,2023-06-08,23:05:20,Pixel 5,1195.61,119.56,False,Amanda Patel,9118807063
1534,2023-02-01,07:11:55,Galaxy S21,603.05,60.3,True,Amanda Humphrey,9701990572
1535,2023-07-17,22:59:17,Pixel 5,1231.9,123.19,True,Hannah Bryant,9348231893
1536,2023-06-23,06:51:34,iPhone SE,745.9,74.59,False,Cristian Wilson,9209289571
1537,2023-03-12,17:13:34,Galaxy S21,728.92,72.89,True,Veronica Thompson,9558179751
1538,2023-02-19,09:23:05,Moto G Power,750.33,75.03,True,Zachary Madden,9225246508
1539,2023-01-18,01:06:56,Galaxy S21,929.36,92.94,True,Jeffrey Smith,9367081332
1540,2023-04-28,11:57:30,OnePlus 9,891.75,89.18,False,Shaun Gaines,9558872317
1541,2023-04-21,12:42:58,Moto G Power,1060.85,106.08,True,Jordan Scott,9292294582
1542,2023-05-01,17:21:31,Galaxy S21,1003.72,100.37,True,Christopher Brooks,9513533246
1543,2023-06-20,09:12:21,iPhone SE,532.82,53.28,False,Jesse Thompson,9819426409
1544,2023-01-25,02:23:31,OnePlus 9,1413.53,141.35,False,Jeanette Johnson,9994744419
1545,2023-02-19,22:18:16,Nokia 8.3,1017.05,101.7,False,Kerry Pugh,9393440403
1546,2023-01-02,20:00:48,Nokia 8.3,484.36,48.44,True,James Lawrence,9948580893
1547,2023-07-05,20:30:23,OnePlus 9,478.09,47.81,True,John Franklin,9975083874
1548,2023-06-07,14:10:41,iPhone SE,397.66,39.77,True,Charles Weiss,9827726859
1549,2023-02-20,13:12:29,Galaxy Note 10,426.43,42.64,True,Lorraine Phillips,9657295831
1550,2023-04-26,21:57:22,Moto G Power,1292.76,129.28,False,Brittany Cooper,9991148616
1551,2023-04-08,19:20:05,Nokia 8.3,1489.52,148.95,True,Lisa Hayes,9568805197
1552,2023-07-04,04:08:49,Pixel 5,998.12,99.81,True,Douglas Jones,9786779509
1553,2023-02-12,22:56:43,Moto G Power,915.77,91.58,False,Sarah Haynes,9439913909
1554,2023-07-07,05:28:55,Pixel 5,876.11,87.61,False,Matthew Clayton,9477776705
1555,2023-05-30,11:53:28,Galaxy S21,602.46,60.25,False,Cynthia Harper,9973311403
1556,2023-04-18,15:55:14,Pixel 5,1381.41,138.14,False,David Compton,9834370183
1557,2023-03-11,17:41:48,Galaxy S21,409.21,40.92,True,Justin Lawrence,9761857222
